"ranking","Chinese.origin.data","Baidu.translated.data","Baidu.English.sentiment.analysis.postitive.probability.base.on.Baidu.translated.data."
10,"总有些片子让你看过以后不想承认自己看过，超NB，除了宋丹丹没有一个人在电影里有存在感，话说冯导镜头底下真是没有美女啊。。。。。。李小璐都能被拍出丰乳肥臀的效果，足见功力啊。。。。。话说白百合的黑镜装长得真像冯导啊。。。","There are always some movies that I want to see after you have seen it. I don't want to admit that you have seen it. In addition to Song Dandan, no one in NB has a sense of existence in the movie. Li Xiaolu can all be photographed with the effect of high milk and fat buttocks. The White Lily's black mirror is so long as Feng Dao.",0.757206
10,"恶心","nausea",1
10,"恶心~","Nausea",1
10,"恶心别人，成全自己","Nausea",1
10,"恶心到","Nausea",1
10,"恶心我","Nausea",1
10,"恶心死了","Disgusting",1
10,"恶心自己","Nausea",1
10,"恶心自己 呵呵","Nausea",1
10,"恶心自己，成全别人","Nausea",1
10,"想吐","Vomiting",1
10,"想法很好，就是没拍好","The idea is good, but it's not good.",0.783695
10,"想看王朔的讽刺幽默，却看到了冯式小品集。金鸡湖科文中心松鹤楼阳澄湖重元寺都很美。觉得三段故事后的环保宣传片暗讽着大众娱乐时代看客爱凑热闹自以为是判断是非却忽略事物多样性的本质同时毫不知情自己也是被笑话对象，恰如王朔从一个钢炮顽主变成了能讽刺不愤青的人。","To see Wang Shuo's satirical humor, he saw the Fung style collection. Jinji Lake Cowan center songhelou Yangcheng Lake Chongyuan temple is very beautiful. Think of three story environmental propaganda film with innuendo era of mass entertainment spectators merry love opinionated but ignore the judgment is not the nature of things diversity and knowledge of himself is a joke object, like Wang Shuo can become a satire is young cynic man from a cannon wanzhu.",0.75379
10,"意味不明","Unexplained",1
10,"意淫自恋","Psycholagny narcissism",1
10,"感觉就是几个不上档次的小品，左后的道歉虽然也有一句话让人有些感动，但是就电影总体而言，不知道他为什么成了环保主义者，相对甲方乙方，这是炒冷饭，而且炒得一点都不好吃，竭力地想讨好群众，可是冯导已经不是群众的一员了。电影中弥漫的对自己能力不足的拙劣解释，实在是恶心人。","The feeling is not on the level of several pieces, left after the apology although there is a word that some people moved, but the film overall, don't know why he became environmentalists, opposite party B, this is the same old stuff, but speculation is not very nice at all, try to please the masses, but a member of the Pingdao has not the masses. The disgusting explanation of the inadequacy of his ability in the film is a real nausea.",0.897063
10,"感谢冯导没有把他拍成3D或IMAX","Thank Feng Dao for not making him 3D or IMAX",0.71578
10,"慘不忍睹","Disastrous",1
10,"成全自己，恶心别人。年度最烂影片，没有之一。与之相比，突然觉得致青春和富春山居图都还蛮不错的==","Make yourself sick of others. No one of the worst film of the year. In contrast, suddenly feel the youth and are also pretty good over the map = =",0.835005
10,"我一向喜爱冯氏电影，但在这部电影中，我看到了太多违做人基本该有的东西，电影，在讲述故事同时，也肩负着传播起码价值观正确的正能量。我希望这是中国的导演应该有的操守","I am fond of Feng's films, but in this movie, I see too much against the human basic some of the things in the movie, the story at the same time, but also shoulder the dissemination of positive energy values at least right. I hope this is the practice that the Chinese director should have",0.826399
10,"我不赞成明知电影很差还去看的这种行为，这是纵容优秀导演为形势所迫而拍垃圾，骗人时间和钱财","I don't approve of this kind of behavior that the film is bad to see, this is to indulge the good director to take the rubbish, the time and the money for the situation.",0.794382
10,"我严重怀疑，他是为了春晚造势，让人觉得春晚很好。从此走上春晚这条路","I seriously doubt that he made it for the Spring Festival evening, and the spring evening was very good. From then on the road to spring and evening",0.819405
10,"我他妈是傻逼了才来看这部电影的!!俗话说得好人往高处走水往低处流卧槽这么多年了冯小刚你拍电影水平不升反降了!!!真给自己丢人!! 甲方乙方多好的一部片子给被你给黑完了!!!这都跟富春山居图一个德行一个档次了!!","My fucking idiot is to see this movie!! as the saying goes good people to the high water flows downwards for so many years, what the fuck you Feng Xiaogang movie level fall!!! Really give yourself!! Party B a good movie to you to be black!! this! With a graph a grade of virtue!!",0.817958
10,"我们知道小刚曾经是个优秀的电影电视导演，大腕拍的值得尊敬，后来我们不知道冯导的梦想其实是春晚总导演，于是他开始在他的电影作品里加入小品。最后，我们都知道了，他成全了自己，恶心了别人。","We know that Brock was a good movie and TV director, who shot worthy of respect, then we don't know Feng's dream is the director of the show, so he began to join the sketch in his film works. In the end, we all know, he made himself, disgusted with others.",0.790671
10,"我在飞机上看了十分钟觉得很有趣之后飞机上的娱乐设施就全坏了，心心念念下飞机之后一看，很失望，现在很多导演的毛病就是，连个故事都说不好，逻辑不通。","I watched ten minutes after the plane fun entertainment facilities is bad in the plane, the plane after he saw very disappointed, now many directors trouble is even a story that is not good, illogical.",0.768845
10,"我就是个纱布！看见缝小肛在微博那么有底气的骂人我以为他一定很有自信这片子是好片！雾草！果然我就不该相信他！！从没睡得如此香甜！治愈了我多年的失眠症！为了这给1星-L-","I'm a gauze! See the little anus so confident in the micro-blog curse I thought he must be very confident that the film is good! Foggy grass! Sure I shouldn't believe him! Never sleep so sweet! I cure my insomnia for years! For this 1 star -L-",0.789616
10,"我很羞愧自己为私人定制贡献了票房。这片子究竟成全了谁，反正恶心了观众。唯一的一颗星给片尾的环境污染。当然，鼓捣出这烂片，冯导也不会对观众道歉，大概他眼里观众也就这点被他愚弄的智商吧。","I am ashamed to have contributed to the box office for personal customization. What the film has come into being is disgusting the audience. The only star is the environmental pollution of the tail. Of course, with this movie, Pingdao also not to the audience about the audience an apology, his eyes will be fooled by him this IQ.",0.74057
10,"我怀着试试看的心情点开了私人定制，我还是高估自己了，看了三分之一就看不下去，幸亏没贡献票房，呵呵，不然整个人真的会不好。==！","I opened the private custom with the mood of trying to see it. I still overestimated myself. I couldn't see 1/3 if I saw it. Fortunately, I didn't contribute to the box office. Otherwise, the whole person would be really bad. = =!",0.811825
10,"我既不知道这要说什么，更不知道这想说什么，从喜跨到悲，到最后直接变成朗诵，既然靠说就能改变世界，那么干嘛还要电影。——为什么你看出了我安排的笑点在哪，为什么不笑。因为它真心不好笑啊。——本片基本上可以让段子拼凑喜剧电影告终了。","I don't know what I want to say, I don't know what I want to say, from joy to sadness, and finally to recitation. Now that we can change the world by speaking, why do we need movies? Why do you see where I'm laughing and why I don't laugh. Because it's really not funny. This film is basically the end of a comedy movie.",0.729192
